code,name
43250,"Esophagogastroduodenoscopy, flexible, transoral; with removal of tumor(s), polyp(s), or other lesion(s) by hot biopsy forceps"
43251,"Esophagogastroduodenoscopy, flexible, transoral; with removal of tumor(s), polyp(s), or other lesion(s) by snare technique"
43252,"Esophagogastroduodenoscopy, flexible, transoral; with optical endomicroscopy"
43253,"Esophagogastroduodenoscopy, flexible, transoral; with transendoscopic ultrasound-guided transmural injection of diagnostic or therapeutic substance(s) (eg, anesthetic, neurolytic agent) or fiducial marker(s) (includes endoscopic ultrasound examination of the esophagus, stomach, and either the duodenum or a surgically altered stomach where the jejunum is examined distal to the anastomosis)"
43254,"Esophagogastroduodenoscopy, flexible, transoral; with endoscopic mucosal resection"
43255,"Esophagogastroduodenoscopy, flexible, transoral; with control of bleeding, any method"
43257,"Esophagogastroduodenoscopy, flexible, transoral; with delivery of thermal energy to the muscle of lower esophageal sphincter and/or gastric cardia, for treatment of gastroesophageal reflux disease"
43259,"Esophagogastroduodenoscopy, flexible, transoral; with endoscopic ultrasound examination, including the esophagus, stomach, and either the duodenum or a surgically altered stomach where the jejunum is examined distal to the anastomosis"
43260,"Endoscopic retrograde cholangiopancreatography (ERCP); diagnostic, including collection of specimen(s) by brushing or washing, when performed (separate procedure)"
43261,"Endoscopic retrograde cholangiopancreatography (ERCP); with biopsy, single or multiple"
43262,Endoscopic retrograde cholangiopancreatography (ERCP); with sphincterotomy/papillotomy
43263,Endoscopic retrograde cholangiopancreatography (ERCP); with pressure measurement of sphincter of Oddi
43264,Endoscopic retrograde cholangiopancreatography (ERCP); with removal of calculi/debris from biliary/pancreatic duct(s)
43265,"Endoscopic retrograde cholangiopancreatography (ERCP); with destruction of calculi, any method (eg, mechanical, electrohydraulic, lithotripsy)"
43266,"Esophagogastroduodenoscopy, flexible, transoral; with placement of endoscopic stent (includes pre- and post-dilation and guide wire passage, when performed)"
43270,"Esophagogastroduodenoscopy, flexible, transoral; with ablation of tumor(s), polyp(s), or other lesion(s) (includes pre- and post-dilation and guide wire passage, when performed)"
43273,Endoscopic cannulation of papilla with direct visualization of pancreatic/common bile duct(s) (List separately in addition to code(s) for primary procedure)
43274,"Endoscopic retrograde cholangiopancreatography (ERCP); with placement of endoscopic stent into biliary or pancreatic duct, including pre- and post-dilation and guide wire passage, when performed, including sphincterotomy, when performed, each stent"
43275,Endoscopic retrograde cholangiopancreatography (ERCP); with removal of foreign body(s) or stent(s) from biliary/pancreatic duct(s)
43276,"Endoscopic retrograde cholangiopancreatography (ERCP); with removal and exchange of stent(s), biliary or pancreatic duct, including pre- and post-dilation and guide wire passage, when performed, including sphincterotomy, when performed, each stent exchanged"
43277,"Endoscopic retrograde cholangiopancreatography (ERCP); with trans-endoscopic balloon dilation of biliary/pancreatic duct(s) or of ampulla (sphincteroplasty), including sphincterotomy, when performed, each duct"
43278,"Endoscopic retrograde cholangiopancreatography (ERCP); with ablation of tumor(s), polyp(s), or other lesion(s), including pre- and post-dilation and guide wire passage, when performed"
43279,"Laparoscopy, surgical, esophagomyotomy (Heller type), with fundoplasty, when performed"
43280,"Laparoscopy, surgical, esophagogastric fundoplasty (eg, Nissen, Toupet procedures)"
43281,"Laparoscopy, surgical, repair of paraesophageal hernia, includes fundoplasty, when performed; without implantation of mesh"
43282,"Laparoscopy, surgical, repair of paraesophageal hernia, includes fundoplasty, when performed; with implantation of mesh"
43283,"Laparoscopy, surgical, esophageal lengthening procedure (eg, Collis gastroplasty or wedge gastroplasty) (List separately in addition to code for primary procedure)"
43289,"Unlisted laparoscopy procedure, esophagus"
43300,"Esophagoplasty (plastic repair or reconstruction), cervical approach; without repair of tracheoesophageal fistula"
43305,"Esophagoplasty (plastic repair or reconstruction), cervical approach; with repair of tracheoesophageal fistula"
43310,"Esophagoplasty (plastic repair or reconstruction), thoracic approach; without repair of tracheoesophageal fistula"
43312,"Esophagoplasty (plastic repair or reconstruction), thoracic approach; with repair of tracheoesophageal fistula"
43313,"Esophagoplasty for congenital defect (plastic repair or reconstruction), thoracic approach; without repair of congenital tracheoesophageal fistula"
43314,"Esophagoplasty for congenital defect (plastic repair or reconstruction), thoracic approach; with repair of congenital tracheoesophageal fistula"
43320,"Esophagogastrostomy (cardioplasty), with or without vagotomy and pyloroplasty, transabdominal or transthoracic approach"
43325,Esophagogastric fundoplasty; with fundic patch (Thal-Nissen procedure)
43327,Esophagogastric fundoplasty partial or complete; laparotomy
43328,Esophagogastric fundoplasty partial or complete; thoracotomy
43330,Esophagomyotomy (Heller type); abdominal approach
43331,Esophagomyotomy (Heller type); thoracic approach
43332,"Repair, paraesophageal hiatal hernia (including fundoplication), via laparotomy, except neonatal; without implantation of mesh or other prosthesis"
43333,"Repair, paraesophageal hiatal hernia (including fundoplication), via laparotomy, except neonatal; with implantation of mesh or other prosthesis"
43334,"Repair, paraesophageal hiatal hernia (including fundoplication), via thoracotomy, except neonatal; without implantation of mesh or other prosthesis"
43335,"Repair, paraesophageal hiatal hernia (including fundoplication), via thoracotomy, except neonatal; with implantation of mesh or other prosthesis"
43336,"Repair, paraesophageal hiatal hernia, (including fundoplication), via thoracoabdominal incision, except neonatal; without implantation of mesh or other prosthesis"
43337,"Repair, paraesophageal hiatal hernia, (including fundoplication), via thoracoabdominal incision, except neonatal; with implantation of mesh or other prosthesis"
43338,"Esophageal lengthening procedure (eg, Collis gastroplasty or wedge gastroplasty) (List separately in addition to code for primary procedure)"
43340,Esophagojejunostomy (without total gastrectomy); abdominal approach
43341,Esophagojejunostomy (without total gastrectomy); thoracic approach
43351,"Esophagostomy, fistulization of esophagus, external; thoracic approach"
43352,"Esophagostomy, fistulization of esophagus, external; cervical approach"
43360,"Gastrointestinal reconstruction for previous esophagectomy, for obstructing esophageal lesion or fistula, or for previous esophageal exclusion; with stomach, with or without pyloroplasty"
43361,"Gastrointestinal reconstruction for previous esophagectomy, for obstructing esophageal lesion or fistula, or for previous esophageal exclusion; with colon interposition or small intestine reconstruction, including intestine mobilization, preparation, and anastomosis(es)"
43400,"Ligation, direct, esophageal varices"
43401,"Transection of esophagus with repair, for esophageal varices"
43405,Ligation or stapling at gastroesophageal junction for pre-existing esophageal perforation
43410,Suture of esophageal wound or injury; cervical approach
43415,Suture of esophageal wound or injury; transthoracic or transabdominal approach
43420,Closure of esophagostomy or fistula; cervical approach
43425,Closure of esophagostomy or fistula; transthoracic or transabdominal approach
43450,"Dilation of esophagus, by unguided sound or bougie, single or multiple passes"
43453,"Dilation of esophagus, over guide wire"
43460,"Esophagogastric tamponade, with balloon (Sengstaken type)"
43496,Free jejunum transfer with microvascular anastomosis
43499,"Unlisted procedure, esophagus"
43500,Gastrotomy; with exploration or foreign body removal
43501,Gastrotomy; with suture repair of bleeding ulcer
43502,"Gastrotomy; with suture repair of pre-existing esophagogastric laceration (eg, Mallory-Weiss)"
43510,"Gastrotomy; with esophageal dilation and insertion of permanent intraluminal tube (eg, Celestin or Mousseaux-Barbin)"
43520,"Pyloromyotomy, cutting of pyloric muscle (Fredet-Ramstedt type operation)"
43605,"Biopsy of stomach, by laparotomy"
43610,"Excision, local; ulcer or benign tumor of stomach"
43611,"Excision, local; malignant tumor of stomach"
43620,"Gastrectomy, total; with esophagoenterostomy"
43621,"Gastrectomy, total; with Roux-en-Y reconstruction"
43622,"Gastrectomy, total; with formation of intestinal pouch, any type"
43631,"Gastrectomy, partial, distal; with gastroduodenostomy"
43632,"Gastrectomy, partial, distal; with gastrojejunostomy"
43633,"Gastrectomy, partial, distal; with Roux-en-Y reconstruction"
43634,"Gastrectomy, partial, distal; with formation of intestinal pouch"
43635,Vagotomy when performed with partial distal gastrectomy (List separately in addition to code[s] for primary procedure)
43640,"Vagotomy including pyloroplasty, with or without gastrostomy; truncal or selective"
43641,"Vagotomy including pyloroplasty, with or without gastrostomy; parietal cell (highly selective)"
43644,"Laparoscopy, surgical, gastric restrictive procedure; with gastric bypass and Roux-en-Y gastroenterostomy (roux limb 150 cm or less)"
43645,"Laparoscopy, surgical, gastric restrictive procedure; with gastric bypass and small intestine reconstruction to limit absorption"
43647,"Laparoscopy, surgical; implantation or replacement of gastric neurostimulator electrodes, antrum"
43648,"Laparoscopy, surgical; revision or removal of gastric neurostimulator electrodes, antrum"
43651,"Laparoscopy, surgical; transection of vagus nerves, truncal"
43652,"Laparoscopy, surgical; transection of vagus nerves, selective or highly selective"
43653,"Laparoscopy, surgical; gastrostomy, without construction of gastric tube (eg, Stamm procedure) (separate procedure)"
43659,"Unlisted laparoscopy procedure, stomach"
57555,"Excision of Cervical Stump, Vaginal Approach; w/Anterior and/or Posterior Repair"
57556,"Excision of Cervical Stump, Vaginal Approach; w/Repair of Enterocele"
57558,Dilation & Curettage of Cervical Stump
57700,"Cerclage of Uterine Cervix, Nonobstetrical"
57720,"Trachelorrhaphy, Plastic Repair of Uterine Cervix, Vaginal Approach"
